,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
498,0.11466677188873291,0.0061671746880414945,0.011804294586181641,0.000632534355937862,0.7,0.5,5,0.1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 5, 'subsample': 0.1}",0.8095238095238095,0.8888888888888888,0.8095238095238095,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.8225806451612904,0.7903225806451613,0.6935483870967742,0.8709677419354839,0.8136968766001024,0.049759608306350574,706
499,0.131730055809021,0.0037310414521402333,0.011834120750427246,0.0006255790806033388,0.7,0.5,5,0.3,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 5, 'subsample': 0.3}",0.8571428571428571,0.8888888888888888,0.8571428571428571,0.8064516129032258,0.7741935483870968,0.8225806451612904,0.8064516129032258,0.8064516129032258,0.7096774193548387,0.8548387096774194,0.8183819764464925,0.04849645068806529,654
500,0.1337728261947632,0.006277697448369023,0.011661171913146973,0.001114500327552794,0.7,0.5,5,0.5,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 5, 'subsample': 0.5}",0.8412698412698413,0.9047619047619048,0.8412698412698413,0.8870967741935484,0.8064516129032258,0.7741935483870968,0.8225806451612904,0.8225806451612904,0.7258064516129032,0.8387096774193549,0.8264720942140297,0.04867245187398809,381
501,0.137213397026062,0.004185558306298532,0.011667847633361816,0.0012067232346171656,0.7,0.5,5,0.7,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 5, 'subsample': 0.7}",0.8888888888888888,0.9047619047619048,0.7936507936507936,0.8387096774193549,0.8064516129032258,0.8225806451612904,0.8225806451612904,0.8548387096774194,0.7096774193548387,0.8387096774193549,0.8280849974398361,0.051237347855556156,303
502,0.13510122299194335,0.0035329863154717985,0.011514592170715331,0.0008069352241047457,0.7,0.5,5,0.9,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 5, 'subsample': 0.9}",0.9047619047619048,0.8888888888888888,0.8412698412698413,0.8387096774193549,0.8064516129032258,0.7741935483870968,0.8064516129032258,0.8225806451612904,0.7419354838709677,0.8225806451612904,0.8247823860727086,0.04590941325597433,501
503,0.12517039775848388,0.006089427794059522,0.01133427619934082,0.0013508680267720994,0.7,0.5,5,1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 5, 'subsample': 1}",0.9047619047619048,0.9047619047619048,0.8412698412698413,0.8548387096774194,0.8225806451612904,0.7580645161290323,0.8064516129032258,0.8548387096774194,0.7258064516129032,0.8225806451612904,0.8295954941116233,0.054068114844882484,281
504,0.10936126708984376,0.0035119234862850054,0.011371183395385741,0.0012026767473203022,0.7,0.7,2,0.1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.7, 'max_depth': 2, 'subsample': 0.1}",0.7936507936507936,0.8571428571428571,0.8571428571428571,0.8387096774193549,0.8225806451612904,0.8064516129032258,0.7903225806451613,0.8387096774193549,0.6774193548387096,0.8548387096774194,0.8136968766001024,0.05135194112160173,706
505,0.11226394176483154,0.0029168921413768333,0.01150979995727539,0.000845525802833595,0.7,0.7,2,0.3,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.7, 'max_depth': 2, 'subsample': 0.3}",0.8412698412698413,0.9047619047619048,0.8095238095238095,0.8709677419354839,0.7903225806451613,0.8387096774193549,0.8225806451612904,0.8225806451612904,0.7096774193548387,0.8064516129032258,0.8216845878136201,0.04890278199767002,545
506,0.11442198753356933,0.0038960254352608183,0.01105194091796875,0.0011238416193328695,0.7,0.7,2,0.5,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.7, 'max_depth': 2, 'subsample': 0.5}",0.8571428571428571,0.873015873015873,0.8571428571428571,0.8548387096774194,0.8064516129032258,0.8225806451612904,0.8225806451612904,0.8225806451612904,0.6451612903225806,0.8548387096774194,0.8216333845366105,0.06224369107111954,555
507,0.11220409870147705,0.0018526041544812836,0.011043739318847657,0.0008937816779104028,0.7,0.7,2,0.7,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.7, 'max_depth': 2, 'subsample': 0.7}",0.8571428571428571,0.9047619047619048,0.8412698412698413,0.8387096774193549,0.7741935483870968,0.7903225806451613,0.8387096774193549,0.8225806451612904,0.6774193548387096,0.8387096774193549,0.8183819764464925,0.05775416426669469,654
